LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP
43.633,-67.88533,CLAY,CLAY
43.633,-67.88533,CLAY,CLAY
43.33833,-67.67167,CLAY,CLAY
43.33833,-67.67167,CLAY,CLAY
43.33833,-67.67167,CLAY,CLAY
43.33833,-67.67167,CLAY,CLAY
43.33833,-67.67167,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.34667,-67.14667,MEDIUM SAND,SAND
43.34667,-67.14667,VERY FINE SAND,SAND
43.34667,-67.14667,MEDIUM SAND,SAND
43.34667,-67.14667,COARSE SAND,SAND
43.34667,-67.14667,FINE SILT,SILT
43.34667,-67.14667,FINE SAND,SAND
44.31,-67.24833,FINE SILT,SILT
44.31,-67.24833,CLAY,CLAY
44.31,-67.24833,FINE SAND,SAND
44.31,-67.24833,MEDIUM SILT,SILT
44.31,-67.24833,FINE SAND,SAND
44.31,-67.24833,VERY FINE SAND,SAND
42.37667,-66.50833,MEDIUM SAND,SAND
42.46333,-67.11333,COARSE SILT,SILT
42.46333,-67.11333,COARSE SILT,SILT
43.43667,-68.295,FINE SILT,SILT
43.43667,-68.295,CLAY,CLAY
43.43667,-68.295,CLAY,CLAY
43.44167,-68.29333,CLAY,CLAY
43.44167,-68.29333,CLAY,CLAY
43.44167,-68.29333,CLAY,CLAY
44.055,-67.59333,FINE SILT,SILT
44.05333,-67.62833,FINE SILT,SILT
44.055,-67.59667,CLAY,CLAY
44.05833,-67.585,CLAY,CLAY
44.05333,-67.585,CLAY,CLAY
44.05333,-67.58667,CLAY,CLAY
44.37167,-67.11167,COARSE SILT,SILT
44.37167,-67.11167,MEDIUM SILT,SILT
44.37167,-67.11167,MEDIUM SILT,SILT
44.37167,-67.11,COARSE SILT,SILT
44.37167,-67.11167,MEDIUM SILT,SILT
44.37833,-67.11333,MEDIUM SILT,SILT
43.69167,-67.705,CLAY,CLAY
43.69667,-67.705,CLAY,CLAY
43.69667,-67.70333,CLAY,CLAY
43.70167,-67.70167,CLAY,CLAY
43.69833,-67.69833,FINE SILT,SILT
43.69667,-67.69667,CLAY,CLAY
42.15667,-65.67333,MEDIUM SAND,SAND
42.51667,-67.365,VERY FINE SILT,SILT
42.51833,-67.36333,VERY FINE SILT,SILT
42.515,-67.345,VERY FINE SILT,SILT
42.515,-67.34333,VERY FINE SILT,SILT
42.51667,-67.33833,VERY FINE SILT,SILT
42.51667,-67.33833,VERY FINE SILT,SILT
42.49833,-68.12833,MEDIUM SAND,SAND
42.5,-68.13333,MEDIUM SAND,SAND
42.50167,-68.14,MEDIUM SAND,SAND
42.50333,-68.145,MEDIUM SAND,SAND
42.50333,-68.14833,MEDIUM SAND,SAND
42.505,-68.15333,MEDIUM SAND,SAND
41.97667,-68.95167,MEDIUM SAND,SAND
41.97833,-68.95667,VERY FINE SAND,SAND
41.97833,-68.95833,FINE SAND,SAND
41.97833,-68.96,MEDIUM SAND,SAND
41.97667,-68.96333,VERY FINE SAND,SAND
41.97667,-68.96667,FINE SAND,SAND
42.51167,-68.90333,MEDIUM SILT,SILT
42.51,-68.90667,VERY FINE SILT,SILT
42.50667,-68.90833,VERY FINE SILT,SILT
42.505,-68.91,MEDIUM SILT,SILT
42.50667,-68.90833,MEDIUM SILT,SILT
42.505,-68.90833,VERY FINE SAND,SAND
43.5,-69.70833,CLAY,CLAY
43.5,-69.70833,CLAY,CLAY
42.49833,-69.71,CLAY,CLAY
42.495,-69.71,CLAY,CLAY
42.49333,-69.70833,CLAY,CLAY
42.49333,-69.70833,CLAY,CLAY
42.83667,-69.705,CLAY,CLAY
42.34667,-67.59333,FINE SAND,SAND
43.33833,-67.67167,CLAY,CLAY
43.93333,-67.53833,CLAY,CLAY
43.34667,-67.14667,FINE SAND,SAND
44.31,-67.24833,VERY FINE SAND,SAND
42.37667,-66.50833,MEDIUM SAND,SAND
42.46333,-67.11333,COARSE SILT,SILT
42.46333,-67.11333,COARSE SILT,SILT
43.44167,-68.29333,CLAY,CLAY
44.05333,-67.58667,CLAY,CLAY
44.37833,-67.11333,MEDIUM SILT,SILT
43.69667,-67.69667,CLAY,CLAY
42.15667,-65.67333,MEDIUM SAND,SAND
42.51667,-67.33833,VERY FINE SAND,SAND
42.51667,-67.33833,MEDIUM SAND,SAND
41.97667,-68.96667,FINE SAND,SAND
42.505,-68.90833,VERY FINE SAND,SAND
42.49333,-69.70833,CLAY,CLAY
43.82222,-69.60111,SANDY MUD,MUD
43.83917,-69.63556,SANDY MUD,MUD
43.84944,-69.62667,SANDY MUD,MUD
43.85194,-69.63694,MUDDY SAND,SAND
43.86194,-69.64306,SANDY MUD,MUD
43.83472,-69.645,SANDY MUD,MUD
43.8375,-69.6825,MUD,MUD
43.87444,-69.68639,SANDY SILT,SILT
43.90361,-69.68556,SANDY MUD,MUD
44.00556,-69.65333,SANDY MUD,MUD
43.94056,-69.69611,SANDY MUD,MUD
43.89139,-69.74556,SANDY MUD,MUD
43.84861,-69.73333,SANDY MUD,MUD
43.83472,-69.7025,SANDY MUD,MUD
43.75361,-69.69583,SANDY MUD,MUD
43.73778,-69.88667,MUDDY SAND,SAND
43.74889,-69.9425,SANDY MUD,MUD
43.77889,-69.94889,MUD,MUD
43.77556,-69.93139,MUD,MUD
43.81694,-69.91472,MUD,MUD
43.80889,-69.87278,MUD,MUD
43.85556,-69.88583,MUD,MUD
43.85139,-69.79111,MUDDY SAND,SAND
43.91111,-69.79194,MUDDY SAND,SAND
43.94556,-69.82944,MUDDY SAND,SAND
43.98278,-69.86806,SANDY MUD,MUD
43.78333,-69.97567,SANDY MUD,MUD
43.6525,-70.14,SANDY MUD,MUD
43.75033,-70.08233,MUD,MUD
43.814,-69.99717,MUD,MUD
43.64967,-70.253,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.69583,-70.20133,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.7495,-70.13617,MUD,MUD
43.67767,-70.24067,SANDY MUD,MUD
43.784,-70.11917,MUDDY SAND,SAND
43.80367,-70.09967,SANDY MUD,MUD
43.83433,-70.03317,SANDY MUD,MUD
43.66017,-70.20017,SANDY MUD,MUD
43.69983,-70.16,SANDY MUD,MUD
43.75033,-70.08233,MUDDY SAND,SAND
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.660139,-70.233683,SANDY MUD,MUD
43.65,-70.246776,MUD,MUD
43.646591,-70.256255,SANDY MUD,MUD
43.645611,-70.251966,SANDY MUD,MUD
43.658,-70.24267,MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.75033,-70.08233,MUDDY SAND,SAND
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.660139,-70.233683,SANDY MUD,MUD
43.65,-70.246776,MUD,MUD
43.646591,-70.256255,SANDY MUD,MUD
43.645611,-70.251966,SANDY MUD,MUD
43.658,-70.24267,MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.658,-70.24267,SANDY MUD,MUD
43.658,-70.24267,MUD,MUD
43.658,-70.24267,MUD,MUD
43.71467,-70.17517,MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.71467,-70.17517,MUD,MUD
43.71467,-70.17517,SANDY MUD,MUD
43.66222,-70.24472,MUD,MUD
43.66806,-70.22694,SANDY MUD,MUD
43.66111,-70.20472,SILT,SILT
43.69972,-70.20583,MUD,MUD
43.70028,-70.16139,SANDY MUD,MUD
43.71667,-70.17083,SANDY MUD,MUD
43.72167,-70.19972,MUD,MUD
43.74389,-70.18722,MUD,MUD
43.75528,-70.17472,MUD,MUD
43.73861,-70.145,MUD,MUD
43.77389,-70.09944,MUD,MUD
43.79639,-70.08611,MUD,MUD
43.84528,-70.02778,SANDY MUD,MUD
43.79333,-70.01028,MUD,MUD
43.81917,-70.15417,MUD,MUD
43.83972,-69.94694,MUD,MUD
43.78417,-69.97528,SANDY MUD,MUD
43.745,-69.99861,SANDY MUD,MUD
43.78306,-70.05639,SANDY MUD,MUD
43.71028,-69.97333,SANDY MUD,MUD
43.70528,-69.9375,SANDY MUD,MUD
43.74639,-69.94194,SANDY MUD,MUD
43.7275,-69.90694,MUDDY SAND,SAND
43.77222,-69.93167,SANDY MUD,MUD
43.80833,-69.9175,SANDY MUD,MUD
43.8675,-69.90056,MUD,MUD
43.81306,-69.87,SANDY MUD,MUD
43.75889,-69.88028,SANDY MUD,MUD
43.73583,-69.88333,SANDY MUD,MUD
43.71111,-69.90194,SILTY SAND,SAND
43.69361,-69.90333,SILTY SAND,SAND
43.70194,-69.88,SILTY SAND,SAND
43.68306,-69.8975,SANDY MUD,MUD
43.67,-69.88417,SILTY SAND,SAND
43.64167,-69.86,MUDDY SAND,SAND
43.63361,-69.83028,SILTY SAND,SAND
43.62667,-69.89306,MUD,MUD
43.63583,-70.03639,SANDY MUD,MUD
43.64333,-70.13972,SANDY MUD,MUD
43.65167,-70.13639,SANDY MUD,MUD
43.65083,-70.09083,SANDY MUD,MUD
43.66667,-70.09972,SANDY MUD,MUD
43.68306,-70.13167,SANDY MUD,MUD
43.66278,-70.07667,SANDY MUD,MUD
43.66167,-70.0575,SANDY MUD,MUD
43.68694,-70.04111,SANDY MUD,MUD
43.7325,-70.10083,SANDY MUD,MUD
43.73833,-70.1,SANDY MUD,MUD
43.755,-70.08528,SANDY MUD,MUD
43.67806,-69.945,SANDY MUD,MUD
43.645,-70.28611,SANDY MUD,MUD
43.65056,-70.29667,SANDY MUD,MUD
43.67,-70.26389,SANDY MUD,MUD
43.70111,-70.24639,SILTY SAND,SAND
43.70111,-70.24639,SILTY SAND,SAND
43.69833,-70.22389,SANDY SILT,SILT
43.77139,-70.18639,SANDY MUD,MUD
43.79111,-70.13889,SANDY MUD,MUD
43.82167,-70.10222,SILTY SAND,SAND
43.85472,-70.00611,MUD,MUD
43.84444,-70.13806,SANDY MUD,MUD
43.76167,-70.025,MUD,MUD
43.76472,-70.00444,SANDY MUD,MUD
43.79972,-69.97667,MUD,MUD
43.87611,-69.86139,SANDY MUD,MUD
43.74028,-69.845,SILTY SAND,SAND
42.852333333333334,-70.7992,GRAVELLY SAND,SAND
42.857,-70.78866666666667,GRAVELLY SAND,SAND
42.854,-70.77916666666667,GRAVELLY SAND,SAND
42.83433333333333,-70.74833333333333,GRAVELLY SAND,SAND
42.85,-70.7325,GRAVELLY SAND,SAND
42.884166666666665,-70.76866666666666,SANDY GRAVEL,GRAVEL
42.9,-70.787,SAND,SAND
42.9145,-70.79,GRAVELLY SAND,SAND
42.92616666666667,-70.75916666666667,GRAVEL,GRAVEL
42.963,-70.73883333333333,SANDY GRAVEL,GRAVEL
42.9785,-70.708,GRAVEL,GRAVEL
42.954166666666666,-70.69583333333334,GRAVEL,GRAVEL
42.92916666666667,-70.68366666666667,SAND,SAND
42.8845,-70.7125,GRAVEL,GRAVEL
42.972,-70.65766666666667,SAND,SAND
42.903333333333336,-70.65333333333334,GRAVEL,GRAVEL
42.921166666666664,-70.60666666666667,GRAVEL,GRAVEL
42.878,-70.597,SAND-SILT-CLAY,CLAY
42.888333333333335,-70.50666666666666,GRAVEL,GRAVEL
42.91983333333334,-70.51833333333333,CLAYEY SILT,SILT
42.99666666666667,-70.49666666666667,CLAYEY SILT,SILT
42.9745,-70.46666666666667,GRAVEL,GRAVEL
42.9195,-70.44783333333334,SILTY CLAY,CLAY
42.835,-70.48966666666666,SILTY CLAY,CLAY
42.87583333333333,-70.41833333333334,SILTY CLAY,CLAY
42.861666666666665,-70.38966666666667,GRAVEL,GRAVEL
42.975,-70.367,CLAYEY SILT,SILT
42.85616666666667,-70.3425,GRAVEL,GRAVEL
42.913333333333334,-70.33333333333333,SILTY CLAY,CLAY
42.975,-70.3,SILTY CLAY,CLAY
42.834,-70.30666666666667,GRAVEL,GRAVEL
42.976166666666664,-70.19933333333333,SILTY CLAY,CLAY
42.91433333333333,-70.21083333333333,SILTY CLAY,CLAY
42.86416666666667,-70.19,SAND,SAND
42.91616666666667,-70.14533333333334,GRAVEL,GRAVEL
42.97083333333333,-70.1125,SILTY CLAY,CLAY
42.88933333333333,-70.09833333333333,SANDY GRAVEL,GRAVEL
42.888666666666666,-70.02433333333333,SAND-SILT-CLAY,CLAY
42.833333333333336,-70.0,SAND-SILT-CLAY,CLAY
42.94166666666667,-70.0287,GRAVEL,GRAVEL
42.98433333333333,-70.0307,SANDY GRAVEL,GRAVEL
43.01,-70.65833333333333,GRAVEL,GRAVEL
43.1425,-70.58883333333333,CLAYEY SILT,SILT
43.153666666666666,-70.56666666666666,GRAVEL,GRAVEL
43.1095,-70.55666666666667,SANDY GRAVEL,GRAVEL
43.032333333333334,-70.558,SILTY CLAYEY SAND,SAND
43.16616666666667,-70.51333333333334,GRAVELLY SAND,SAND
43.0945,-70.48366666666666,SILTY CLAYEY SAND,SAND
43.153333333333336,-70.45216666666667,BEDROCK AND COARSE GLACIAL DEBRIS,
43.155,-70.44,SANDY GRAVEL,GRAVEL
43.032833333333336,-70.49633333333334,SAND-SILT-CLAY,CLAY
43.036,-70.4295,SAND-SILT-CLAY,CLAY
43.09166666666667,-70.4085,SAND-SILT-CLAY,CLAY
43.153333333333336,-70.36166666666666,SILTY CLAYEY SAND,SAND
43.041666666666664,-70.33416666666666,GRAVEL,GRAVEL
43.12616666666667,-70.32416666666667,SAND-SILT-CLAY,CLAY
43.148666666666664,-70.28416666666666,SAND-SILT-CLAY,CLAY
43.14333333333333,-70.27416666666667,SILTY CLAY,CLAY
43.166666666666664,-70.24783333333333,CLAYEY SILT,SILT
43.126666666666665,-70.23783333333333,GRAVEL,GRAVEL
43.1395,-70.21083333333333,SILTY CLAY,CLAY
43.033,-70.25533333333334,SILTY CLAY,CLAY
43.00116666666667,-70.24883333333334,SILTY CLAY,CLAY
43.037166666666664,-70.1695,SILTY CLAY,CLAY
43.115,-70.16216666666666,GRAVEL,GRAVEL
43.1255,-70.115,SAND-SILT-CLAY,CLAY
43.10666666666667,-70.12333333333333,SILTY CLAY,CLAY
43.1435,-70.05666666666667,GRAVEL,GRAVEL
43.1295,-70.01716666666667,GRAVEL,GRAVEL
43.110166666666665,-70.06533333333333,GRAVELLY SAND,SAND
43.092166666666664,-70.0605,GRAVELLY SAND,SAND
43.097166666666666,-70.01466666666667,SANDY GRAVEL,GRAVEL
43.06666666666667,-70.01833333333333,SANDY GRAVEL,GRAVEL
43.045,-70.07366666666667,SILTY CLAY,CLAY
43.035,-70.05,SANDY GRAVEL,GRAVEL
43.00083333333333,-70.082,SAND-SILT-CLAY,CLAY
43.0,-70.00133333333333,GRAVEL,GRAVEL
43.20766666666667,-70.56166666666667,GRAVEL,GRAVEL
43.196666666666665,-70.51966666666667,GRAVEL,GRAVEL
43.2395,-70.5395,SAND,SAND
43.284166666666664,-70.54333333333334,GRAVEL,GRAVEL
43.31283333333333,-70.5195,SAND,SAND
43.26716666666667,-70.50833333333334,SILTY CLAYEY SAND,SAND
43.233333333333334,-70.5,GRAVEL,GRAVEL
43.315,-70.45633333333333,SAND,SAND
43.299166666666665,-70.4545,BEDROCK AND COARSE GLACIAL DEBRIS,
43.32833333333333,-70.415,BEDROCK AND COARSE GLACIAL DEBRIS,
43.315,-70.38166666666666,SANDY GRAVEL,GRAVEL
43.27883333333333,-70.4105,SANDY GRAVEL,GRAVEL
43.25033333333333,-70.43333333333334,BEDROCK AND COARSE GLACIAL DEBRIS,
43.21383333333333,-70.435,BEDROCK AND COARSE GLACIAL DEBRIS,
43.19533333333333,-70.45666666666666,SANDY GRAVEL,GRAVEL
43.17,-70.455,SAND,SAND
43.211166666666664,-70.395,SILTY CLAYEY SAND,SAND
43.2,-70.35833333333333,SILTY CLAY,CLAY
43.2175,-70.33633333333333,CLAYEY SILT,SILT
43.257,-70.36416666666666,SANDY GRAVEL,GRAVEL
43.30383333333333,-70.31633333333333,GRAVEL,GRAVEL
43.245,-70.315,SAND-SILT-CLAY,CLAY
43.280166666666666,-70.25866666666667,GRAVEL,GRAVEL
43.29833333333333,-70.1925,SILTY CLAY,CLAY
43.29083333333333,-70.19783333333334,SILTY CLAY,CLAY
43.27,-70.1825,SILTY CLAY,CLAY
43.2475,-70.19966666666667,SAND-SILT-CLAY,CLAY
43.259,-70.251,SILTY CLAY,CLAY
43.2,-70.28916666666667,SILTY CLAY,CLAY
43.20366666666666,-70.26116666666667,SILTY CLAY,CLAY
43.225,-70.2385,SILTY CLAY,CLAY
43.20066666666666,-70.219,SILTY CLAY,CLAY
43.20033333333333,-70.16166666666666,SILTY CLAY,CLAY
43.17333333333333,-70.09866666666667,SILTY CLAY,CLAY
43.19716666666667,-70.0775,SILTY CLAY,CLAY
43.18083333333333,-70.032,GRAVEL,GRAVEL
43.21666666666667,-70.01833333333333,GRAVEL,GRAVEL
43.24016666666667,-70.12966666666667,SILTY CLAY,CLAY
43.248333333333335,-70.07283333333334,SILTY CLAY,CLAY
43.24916666666667,-70.03366666666666,SILTY CLAY,CLAY
43.256,-70.01883333333333,SAND-SILT-CLAY,CLAY
43.270833333333336,-70.1245,SILTY CLAY,CLAY
43.285,-70.06166666666667,SILTY CLAY,CLAY
43.33233333333333,-70.13866666666667,SAND-SILT-CLAY,CLAY
43.333333333333336,-70.0,CLAYEY SILT,SILT
43.3695,-70.39166666666667,BEDROCK AND COARSE GLACIAL DEBRIS,
43.38933333333333,-70.363,GRAVEL,GRAVEL
43.35366666666667,-70.351,GRAVEL,GRAVEL
43.4875,-70.345,SAND,SAND
43.49166666666667,-70.34416666666667,SAND,SAND
43.47833333333333,-70.30616666666667,BEDROCK AND COARSE GLACIAL DEBRIS,
43.47983333333333,-70.27733333333333,SAND,SAND
43.44566666666667,-70.31416666666667,GRAVEL,GRAVEL
43.462,-70.25766666666667,SILTY CLAYEY SAND,SAND
43.422666666666665,-70.31833333333333,GRAVEL,GRAVEL
43.385666666666665,-70.2855,GRAVEL,GRAVEL
43.3405,-70.31366666666666,SAND,SAND
43.352833333333336,-70.26916666666666,GRAVEL,GRAVEL
43.356,-70.25766666666667,GRAVEL,GRAVEL
43.403666666666666,-70.26783333333333,SILTY CLAY,CLAY
43.395833333333336,-70.23,SILTY CLAY,CLAY
43.371833333333335,-70.20283333333333,SAND-SILT-CLAY,CLAY
43.42666666666667,-70.2025,SILTY CLAY,CLAY
43.441,-70.22333333333333,GRAVELLY SAND,SAND
43.470333333333336,-70.19633333333333,SAND,SAND
43.498333333333335,-70.23333333333333,BEDROCK AND COARSE GLACIAL DEBRIS,
43.45,-70.13666666666667,GRAVELLY SAND,SAND
43.408,-70.1625,SILTY CLAYEY SAND,SAND
43.38216666666667,-70.11966666666666,SAND-SILT-CLAY,CLAY
43.364666666666665,-70.06833333333333,SILTY CLAY,CLAY
43.346666666666664,-70.03083333333333,SILTY CLAY,CLAY
43.398,-70.0415,SILTY CLAY,CLAY
43.415333333333336,-70.09533333333333,SAND-SILT-CLAY,CLAY
43.495,-70.10833333333333,SAND-SILT-CLAY,CLAY
43.47516666666667,-70.03283333333333,SILTY CLAY,CLAY
43.496833333333335,-70.00833333333334,SAND-SILT-CLAY,CLAY
43.517,-70.304,SILTY CLAYEY SAND,SAND
43.519666666666666,-70.18833333333333,SILTY CLAYEY SAND,SAND
43.535333333333334,-70.202,SANDY GRAVEL,GRAVEL
43.568333333333335,-70.18416666666667,GRAVEL,GRAVEL
43.615,-70.18666666666667,SAND-SILT-CLAY,CLAY
43.64533333333333,-70.155,SAND-SILT-CLAY,CLAY
43.62716666666667,-70.1185,GRAVEL,GRAVEL
43.58266666666667,-70.1295,SANDY GRAVEL,GRAVEL
43.54266666666667,-70.1175,GRAVEL,GRAVEL
43.50416666666667,-70.14516666666667,GRAVEL,GRAVEL
43.520833333333336,-70.05183333333333,GRAVEL,GRAVEL
43.50033333333333,-70.01866666666666,SILTY CLAY,CLAY
43.55916666666667,-70.08333333333333,GRAVEL,GRAVEL
43.541333333333334,-70.01833333333333,SAND,SAND
43.58716666666667,-70.02133333333333,SANDY GRAVEL,GRAVEL
43.605666666666664,-70.065,GRAVEL,GRAVEL
43.6175,-70.0715,SANDY GRAVEL,GRAVEL
43.633833333333335,-70.06383333333333,SANDY GRAVEL,GRAVEL
43.63583333333333,-70.06416666666667,SAND-SILT-CLAY,CLAY
43.649,-70.05366666666667,SAND-SILT-CLAY,CLAY
43.643,-70.00916666666667,GRAVEL,GRAVEL
43.66916666666667,-70.17,GRAVEL,GRAVEL
43.705666666666666,-70.17583333333333,SAND-SILT-CLAY,CLAY
43.70933333333333,-70.1725,SAND-SILT-CLAY,CLAY
43.74333333333333,-70.1425,SILTY CLAY,CLAY
43.67,-70.0595,SAND-SILT-CLAY,CLAY
43.68,-70.00916666666667,SILTY CLAYEY SAND,SAND
43.70333333333333,-70.02966666666667,GRAVEL,GRAVEL
43.7145,-70.062,GRAVEL,GRAVEL
43.74166666666667,-70.07,SAND,SAND
43.77433333333333,-70.06766666666667,SAND-SILT-CLAY,CLAY
43.795,-70.08833333333334,SILTY CLAY,CLAY
43.803333333333335,-70.04333333333334,SILTY CLAY,CLAY
43.787,-70.018,SILTY CLAY,CLAY
42.35972,-71.02861,,
42.36028,-71.02778,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.42833,-70.56667,,
42.3,-71.03667,,
42.35083,-70.98333,,
42.35083,-70.98333,,
42.05417,-70.63333,Black silty fine sand (SM),
42.05417,-70.63333,Black organic silty fine sand (SM),
42.05417,-70.63333,Dark olive grey organic silty sand,
42.05417,-70.63333,Dark olive grey organic sandy silt (OH),
42.05417,-70.63333,Black organic sandy silt (OH),
42.05417,-70.63333,Dark grey organic sandy clayey silt (OH),
42.05417,-70.63333,Black organic sandy clayey silt (OH),
42.05417,-70.63333,Dark olive grey organic sandy clayey silt (OH),
42.05417,-70.63333,Black organic sandy clayey silt (OH),
42.54033,-70.87633,,
42.54033,-70.87633,,
42.54033,-70.87633,,
42.25,-70.87167,,
42.25,-70.87167,,
42.25,-70.87167,,
42.55,-70.87167,,
42.55,-70.87167,,
42.61667,-70.71667,,
42.61667,-70.71667,,
42.61667,-70.71667,,
42.38333,-71.05617,,
42.38333,-71.05617,,
42.60833,-70.655,,
42.60833,-70.655,,
42.60833,-70.655,,
42.60833,-70.655,,
42.60833,-70.655,,
42.36667,-70.98333,Dark Olive Grey Organic Silty Fine SAND (SM)  w/shell fragments,
42.36667,-70.98333,Dark Olive Grey Organic Sandy Silty CLAY (OL) ,
42.36667,-70.98333,Dark Grey Organic Silty CLAY (OL-OH) w/trace sand,
42.36667,-70.98333,Dark Olive Grey Organic Sandy Silty Clay (OH) with Organics,
42.36667,-70.98333,Dark Grey Organic Silty CLAY (OH) w/treace fine sand,
42.36667,-70.98333,Dark Grey Organic Sandy Silty CLAY (OH)  w/shell frags,
42.36667,-70.98333,Black Organic Sandy Silty CLAY (OH)  w/shell fragments,
42.36667,-70.98333,Dark Olive Grey Organic Sandy Silty CLAY (OH) with shell fragments,
42.36667,-70.98333,Dark Olive Grey Organic silty CLAY (OH) w/trace fine sand; shell frags & Organics,
42.36667,-70.98333,Dark Olive Grey Organic Silty CLAY (OH) w/trace fine sand; shell frags & Org,
42.36667,-70.98333,Dark Olive Grey Organic Sandy Silty  CLAY (OH) with shell Frags. & Organics,
42.36667,-70.98333,Dark  Olive Grey Organic Sandy Silty CLAY (OL)  with Shell Frags. & Organics,
42.36667,-70.98333,Dark Olive Grey Organic Sandy Silty CLAY (OL) with shell fragments and Organics,
42.38333,-71.05,,
42.2,-70.71667,,
42.23333,-70.6,,
42.23333,-70.6,,
42.23333,-70.6,,
42.23333,-70.6,,
42.25833,-70.895,,
42.51667,-70.88333,,
42.33367,-71.0345,,
42.33367,-71.0345,,
42.38667,-71.09,,
42.38333,-71.06667,,
42.38333,-71.06667,,
42.198,-70.725,,
42.198,-70.725,,
42.198,-70.725,,
42.193,-70.72633,,
42.58333,-70.66667,,
42.58333,-70.66667,,
42.33367,-71.0345,,
42.33367,-71.0345,,
42.33367,-71.0345,,
42.03833,-70.67,,
42.3,-71.03333,,
42.3,-71.03333,,
42.3,-71.03333,,
42.3,-71.03333,,
42.3,-71.03333,,
42.3,-71.03333,,
42.3,-71.03333,,
42.54167,-70.88333,,
42.39,-71.0187,,
42.39,-71.0187,,
42.39,-71.0187,,
42.39,-71.0187,,
42.39,-71.0187,,
42.30472,-71.03208,Sand (59%); Silt (24%);  Clay (17%); ,
42.30278,-71.03056,Sand (59%); Silt (24%);  Clay (17%); ,
42.30194,-71.02972,Sand (59%); Silt (24%);  Clay (17%); ,
42.30278,-71.03056,Sand (59%); Silt (24%);  Clay (17%); ,
42.35,-71.05,silty yellow-brown clay,
42.07617,-70.64133,,
42.07617,-70.64133,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.29625,-71.04617,,
42.38333,-71.06667,silt,
42.1485,-70.6988,97% gravel and sand,
42.1485,-70.6988,97% gravel & Sand,
42.24233,-70.96876,Dark grey; org.; silty; fine sand (sm) w/wm shell frags.; foul smell,
42.2385,-70.96953,0.0-0.17 dk. gray organic silt; (ol) w/ trace veg; + shells; foul smelling,
42.30229,-70.92482,Grey silty sandy gravel (Gw-Gm); trace of shells + vegetation; marine odor,
42.36556,-70.97194,,
42.36333,-70.97639,,
42.35194,-70.97333,,
42.365,-70.97639,Dark Grey Silty Fine SAND (SP),
42.36611,-70.97556,Dark Grey Silty CLAY (CD) with Marine Odor,
42.35083,-70.97444,Dark Grey Sandy Sitlty CLAY (CH),
42.35111,-70.97361,Black Organic  Silty Clay (OH) with shells; shell fragments & Marine odor,
42.35,-70.96667,,
42.53889,-70.88764,,
42.53847,-70.88778,,
42.53806,-70.88931,,
42.54014,-70.88736,,
42.52917,-70.89556,,
42.52625,-70.89583,,
42.52528,-70.89817,,
42.52514,-70.89903,,
42.52442,-70.90042,,
42.52292,-70.91486,,
42.52417,-70.91917,,
42.38691,-71.05527,Dark Olive Gray Lean Clay (CL),
42.38565,-71.04906,Dark Olive Gray Clayey Sand (SC) w/Gravel ,
42.3977,-71.01584,Dark Olive Gray Sandy Organic Clay (OH)  ,
42.39499,-71.01764,Olive Gray Sandy Organic Clay (OH),
42.38773,-71.02103,Black Clayey Sand (SC) ,
42.38737,-71.02282,Black Organic Clay with Sand (OH),
