"OPERATION_ID","OPERATION_STATUS","CRUISE_ID","SITE_NAME","START_TIME","START_LAT","START_LON","END_TIME","END_LAT","END_LON","END_LONdec","START_LONdec","START_LATdec","END_LATdec","date","cruise_op"
136,"Representative","201781","8-20 JAN","1/12/18 17:55","4201.163N","07027.101W","1/12/18 18:25","4202.631N","07026.983W",-70.44971667,-70.45168333,42.01938333,42.04385,"1/12/18","201781_136"
137,"Representative","201780","2-3 JUN","6/13/17 13:54","4324.468N","07014.259W","6/13/17 14:14","4323.550N","07014.601W",-70.24335,-70.23765,43.4078,43.3925,"6/13/17","201780_137"
137,"Representative","201781","7-76 JAN ALT","1/12/18 19:45","4201.991N","07034.498W","1/12/18 20:15","4203.398N","07034.163W",-70.56938333,-70.57496667,42.03318333,42.05663333,"1/12/18","201781_137"
138,"Representative","201684","4-67 DEC ALT","12/28/16 13:52","4231.704N","07033.625W","12/28/16 14:12","4231.464N","07034.870W",-70.58116667,-70.56041667,42.5284,42.5244,"12/28/16","201684_138"
138,"Representative","201780","2-5 JUN","6/13/17 15:22","4327.330N","07011.129W","6/13/17 15:42","4326.388N","07011.509W",-70.19181667,-70.18548333,43.4555,43.4398,"6/13/17","201780_138"
139,"Representative","201684","5-70 DEC ALT","12/28/16 15:12","4231.716N","07027.523W","12/28/16 15:42","4230.342N","07027.090W",-70.4515,-70.45871667,42.5286,42.5057,"12/28/16","201684_139"
139,"Representative","201780","3-12 JUN","6/13/17 17:24","4325.135N","06956.255W","6/13/17 17:54","4324.142N","06954.837W",-69.91395,-69.93758333,43.41891667,43.40236667,"6/13/17","201780_139"
139,"Representative","201781","5-28 JAN","1/18/18 14:25","4239.368N","07028.013W","1/18/18 14:46","4239.202N","07026.788W",-70.44646667,-70.46688333,42.65613333,42.65336667,"1/18/18","201781_139"
140,"Representative","201780","3-7 JUN","6/13/17 18:42","4320.556N","06950.549W","6/13/17 19:12","4319.229N","06949.608W",-69.8268,-69.84248333,43.3426,43.32048333,"6/13/17","201780_140"
140,"Representative","201781","5-31 JAN","1/18/18 16:47","4249.258N","07023.697W","1/18/18 17:17","4249.326N","07025.513W",-70.42521667,-70.39495,42.82096667,42.8221,"1/18/18","201781_140"
141,"Representative","201684","5-19 DEC","12/28/16 20:00","4242.477N","07019.980W","12/28/16 20:30","4243.152N","07018.415W",-70.30691667,-70.333,42.70795,42.7192,"12/28/16","201684_141"
141,"Representative","201780","3-8 JUN","6/13/17 19:54","4316.819N","06946.732W","6/13/17 20:24","4315.504N","06945.852W",-69.7642,-69.77886667,43.28031667,43.2584,"6/13/17","201780_141"
141,"Representative","201781","4-32 JAN","1/18/18 18:38","4246.387N","07034.276W","1/18/18 19:08","4246.000N","07036.109W",-70.60181667,-70.57126667,42.77311667,42.76666667,"1/18/18","201781_141"
142,"Representative","201684","11-47 DEC","12/28/16 21:19","4240.645N","07013.339W","12/28/16 21:39","4239.965N","07012.517W",-70.20861667,-70.22231667,42.67741667,42.66608333,"12/28/16","201684_142"
142,"Representative","201780","3-9 JUN","6/13/17 21:42","4320.841N","06938.362W","6/13/17 22:12","4322.003N","06937.261W",-69.62101667,-69.63936667,43.34735,43.36671667,"6/13/17","201780_142"
142,"Representative","201781","4-34 JAN","1/18/18 20:04","4245.220N","07041.595W","1/18/18 20:34","4246.520N","07042.040W",-70.70066667,-70.69325,42.75366667,42.77533333,"1/18/18","201781_142"
143,"Representative","201684","11-46 DEC","12/29/16 12:05","4224.929N","06959.843W","12/29/16 12:34","4223.670N","06959.857W",-69.99761667,-69.99738333,42.41548333,42.3945,"12/29/16","201684_143"
143,"Representative","201780","3-14 JUN","6/13/17 22:52","4324.496N","06935.088W","6/13/17 23:22","4325.766N","06934.262W",-69.57103333,-69.5848,43.40826667,43.42943333,"6/13/17","201780_143"
143,"Representative","201781","4-85 JAN ALT","1/18/18 21:10","4249.054N","07039.474W","1/18/18 21:38","4249.563N","07037.762W",-70.62936667,-70.6579,42.81756667,42.82605,"1/18/18","201781_143"
144,"Representative","201684","11-50 DEC","12/29/16 13:02","4223.166N","07001.255W","12/29/16 13:32","4221.869N","07002.106W",-70.0351,-70.02091667,42.3861,42.36448333,"12/29/16","201684_144"
144,"Representative","201780","3-15 JUN","6/14/17 9:30","4318.014N","06939.150W","6/14/17 10:00","4316.714N","06938.521W",-69.64201667,-69.6525,43.30023333,43.27856667,"6/14/17","201780_144"
144,"Representative","201781","11-4 JAN","1/19/18 12:09","4306.593N","07007.778W","1/19/18 12:39","4306.777N","07005.824W",-70.09706667,-70.12963333,43.10988333,43.11295,"1/19/18","201781_144"
145,"Representative","201780","3-13 JUN","6/14/17 10:57","4315.161N","06931.814W","6/14/17 11:27","4313.724N","06931.017W",-69.51695,-69.53023333,43.25268333,43.22873333,"6/14/17","201780_145"
145,"Representative","201781","11-5 JAN","1/19/18 13:26","4304.317N","07002.515W","1/19/18 13:56","4303.015N","07001.862W",-70.03103333,-70.04191667,43.07195,43.05025,"1/19/18","201781_145"
146,"Representative","201684","8-32 JAN","1/2/17 12:20","4215.835N","07027.892W","1/2/17 12:50","4215.113N","07026.275W",-70.43791667,-70.46486667,42.26391667,42.25188333,"1/2/17","201684_146"
146,"Representative","201780","3-10 JUN","6/14/17 12:24","4308.721N","06931.476W","6/14/17 12:47","4307.928N","06932.640W",-69.544,-69.5246,43.14535,43.13213333,"6/14/17","201780_146"
146,"Representative","201781","11-7 JAN","1/19/18 14:46","4300.967N","06957.933W","1/19/18 15:16","4259.539N","06957.966W",-69.9661,-69.96555,43.01611667,42.99231667,"1/19/18","201781_146"
147,"Representative","201684","8-31 JAN","1/2/17 13:57","4214.891N","07018.623W","1/2/17 14:27","4213.403N","07018.584W",-70.30973333,-70.31038333,42.24818333,42.22338333,"1/2/17","201684_147"
147,"Representative","201780","3-11 JUN","6/14/17 13:29","4308.745N","06936.607W","6/14/17 13:59","4307.710N","06938.133W",-69.63555,-69.61011667,43.14575,43.1285,"6/14/17","201780_147"
147,"Representative","201781","11-2 JAN","1/19/18 16:54","4258.375N","07007.595W","1/19/18 17:24","4256.945N","07007.917W",-70.13195,-70.12658333,42.97291667,42.94908333,"1/19/18","201781_147"
148,"Representative","201684","7-30 JAN","1/2/17 16:14","4218.370N","07034.404W","1/2/17 16:44","4219.185N","07035.998W",-70.59996667,-70.5734,42.30616667,42.31975,"1/2/17","201684_148"
148,"Representative","201781","11-8 JAN","1/19/18 18:45","4249.089N","07012.334W","1/19/18 19:14","4247.809N","07013.146W",-70.2191,-70.20556667,42.81815,42.79681667,"1/19/18","201781_148"
149,"Representative","201684","7-79 JAN ALT","1/2/17 17:59","4214.433N","07036.861W","1/2/17 18:29","4213.262N","07035.625W",-70.59375,-70.61435,42.24055,42.22103333,"1/2/17","201684_149"
149,"Representative","201780","7-27 JUN","6/24/17 10:01","4219.745N","07043.988W","6/24/17 10:31","4219.237N","07042.079W",-70.70131667,-70.73313333,42.32908333,42.32061667,"6/24/17","201780_149"
150,"Representative","201684","7-28 JAN","1/2/17 19:32","4207.383N","07034.423W","1/2/17 20:02","4206.455N","07033.232W",-70.55386667,-70.57371667,42.12305,42.10758333,"1/2/17","201684_150"
150,"Representative","201780","7-29 JUN","6/24/17 12:12","4226.500N","07051.364W","6/24/17 12:40","4226.614N","07049.545W",-70.82575,-70.85606667,42.44166667,42.44356667,"6/24/17","201780_150"
150,"Representative","201781","8-17 JAN","1/22/18 12:51","4205.547N","07018.707W","1/22/18 13:21","4204.636N","07017.227W",-70.28711667,-70.31178333,42.09245,42.07726667,"1/22/18","201781_150"
151,"Representative","201780","7-28 JUN","6/24/17 13:48","4228.971N","07046.000W","6/24/17 14:18","4229.523N","07044.318W",-70.73863333,-70.76666667,42.48285,42.49205,"6/24/17","201780_151"
151,"Representative","201781","8-18 JAN","1/22/18 14:07","4205.460N","07022.442W","1/22/18 14:37","4206.512N","07023.944W",-70.39906667,-70.37403333,42.091,42.10853333,"1/22/18","201781_151"
152,"Representative","201780","7-25 JUN","6/24/17 15:13","4228.303N","07038.261W","6/24/17 15:43","4229.561N","07037.359W",-70.62265,-70.63768333,42.47171667,42.49268333,"6/24/17","201780_152"
152,"Representative","201781","8-15 JAN","1/22/18 15:10","4208.988N","07026.354W","1/22/18 15:40","4210.331N","07027.101W",-70.45168333,-70.43923333,42.1498,42.17218333,"1/22/18","201781_152"
153,"Representative","201684","8-34 JAN","1/6/17 13:49","4208.357N","07006.323W","1/6/17 14:19","4208.195N","07004.335W",-70.07225,-70.10538333,42.13928333,42.13658333,"1/6/17","201684_153"
153,"Representative","201780","5-22 JUN","6/24/17 17:27","4238.943N","07027.722W","6/24/17 17:57","4239.753N","07026.041W",-70.43401667,-70.46203333,42.64905,42.66255,"6/24/17","201780_153"
153,"Representative","201781","7-24 JAN","1/22/18 16:36","4214.606N","07032.241W","1/22/18 17:06","4215.900N","07033.165W",-70.55275,-70.53735,42.24343333,42.265,"1/22/18","201781_153"
154,"Representative","201684","8-33 JAN","1/6/17 15:50","4205.427N","07014.853W","1/6/17 16:20","4204.775N","07016.673W",-70.27788333,-70.24755,42.09045,42.07958333,"1/6/17","201684_154"
154,"Representative","201780","4-18 JUN","6/24/17 19:33","4247.235N","07033.510W","6/24/17 20:03","4247.940N","07035.224W",-70.58706667,-70.5585,42.78725,42.799,"6/24/17","201780_154"
154,"Representative","201781","7-22 JAN","1/22/18 18:25","4208.726N","07036.890W","1/22/18 18:45","4209.627N","07037.645W",-70.62741667,-70.61483333,42.14543333,42.16045,"1/22/18","201781_154"
155,"Representative","201684","10-39 JAN","1/6/17 17:15","4159.970N","07013.790W","1/6/17 17:45","4158.579N","07013.139W",-70.21898333,-70.22983333,41.9995,41.97631667,"1/6/17","201684_155"
155,"Representative","201780","4-16 JUN","6/24/17 20:58","4246.920N","07039.834W","6/24/17 21:28","4245.562N","07040.248W",-70.6708,-70.6639,42.782,42.75936667,"6/24/17","201780_155"
156,"Representative","201684","10-41 JAN","1/6/17 18:52","4152.778N","07018.304W","1/6/17 19:22","4151.385N","07019.104W",-70.3184,-70.30506667,41.87963333,41.85641667,"1/6/17","201684_156"
156,"Representative","201780","4-19 JUN","6/24/17 22:40","4250.405N","07045.957W","6/24/17 23:10","4251.524N","07044.772W",-70.7462,-70.76595,42.84008333,42.85873333,"6/24/17","201780_156"
156,"Representative","201781","11-11 JAN","1/28/18 13:59","4240.770N","06958.590W","1/28/18 14:29","4242.032N","06957.621W",-69.96035,-69.9765,42.6795,42.70053333,"1/28/18","201781_156"
157,"Representative","201684","10-40 JAN","1/6/17 20:11","4153.001N","07023.944W","1/6/17 20:31","4153.566N","07024.930W",-70.4155,-70.39906667,41.88335,41.89276667,"1/6/17","201684_157"
157,"Representative","201780","4-66 JUN ALT","6/25/17 9:43","4252.947N","07037.729W","6/25/17 10:14","4252.311N","07036.006W",-70.6001,-70.62881667,42.88245,42.87185,"6/25/17","201780_157"
157,"Representative","201781","11-3 JAN","1/28/18 15:22","4245.735N","06956.235W","1/28/18 15:52","4247.034N","06955.598W",-69.92663333,-69.93725,42.76225,42.7839,"1/28/18","201781_157"
158,"Representative","201684","8-35 JAN","1/6/17 21:40","4200.270N","07026.574W","1/6/17 22:00","4200.896N","07027.226W",-70.45376667,-70.4429,42.0045,42.01493333,"1/6/17","201684_158"
158,"Representative","201780","5-20 JUN","6/25/17 11:30","4257.102N","07026.920W","6/25/17 12:00","4257.463N","07025.052W",-70.41753333,-70.44866667,42.9517,42.95771667,"6/25/17","201780_158"
159,"Representative","201780","11-45 JUN","6/25/17 14:04","4249.892N","07009.366W","6/25/17 14:34","4248.686N","07008.251W",-70.13751667,-70.1561,42.83153333,42.81143333,"6/25/17","201780_159"
160,"Representative","201781","2-50 JAN","1/31/18 16:20","4308.747N","07017.641W","1/31/18 16:40","4308.054N","07016.744W",-70.27906667,-70.29401667,43.14578333,43.13423333,"1/31/18","201781_160"
161,"Representative","201684","4-16 JAN","1/12/17 16:18","4247.989N","07043.703W","1/12/17 16:48","4249.475N","07043.19W",-70.71983333,-70.72838333,42.79981667,42.82458333,"1/12/17","201684_161"
161,"Representative","201780","5-70 JUN ALT","6/25/17 16:38","4248.526N","07021.879W","6/25/17 17:08","4249.006N","07023.702W",-70.39503333,-70.36465,42.80876667,42.81676667,"6/25/17","201780_161"
161,"Representative","201781","2-96 JAN ALT","1/31/18 17:36","4303.456N","07016.620W","1/31/18 18:06","4302.064N","07016.786W",-70.27976667,-70.277,43.0576,43.0344,"1/31/18","201781_161"
162,"Representative","201780","5-23 JUN","6/25/17 18:16","4243.488N","07018.440W","6/25/17 18:46","4242.524N","07019.859W",-70.33098333,-70.30733333,42.7248,42.70873333,"6/25/17","201780_162"
163,"Representative","201684","4-15 JAN","1/12/17 17:56","4249.524N","07036.065W","1/12/17 18:19","4248.706N","07035.213W",-70.58688333,-70.60108333,42.8254,42.81176667,"1/12/17","201684_163"
163,"Representative","201780","5-24 JUN","6/25/17 20:08","4234.067N","07024.816W","6/25/17 20:37","4233.459N","07026.438W",-70.44063333,-70.4136,42.56778333,42.55765,"6/25/17","201780_163"
164,"Representative","201684","5-18 JAN","1/12/17 19:38","4252.399N","07028.298W","1/12/17 20:08","4253.736N","07027.991W",-70.46651667,-70.47163333,42.87331667,42.8956,"1/12/17","201684_164"
165,"Representative","201780","8-33 JUN","6/27/17 10:10","4220.723N","07028.408W","6/27/17 10:40","4220.493N","07026.404W",-70.44006667,-70.47346667,42.34538333,42.34155,"6/27/17","201780_165"
166,"Representative","201684","3-9 JAN","1/14/17 15:13","4329.008N","06932.749W","1/14/17 15:43","4328.031N","06931.511W",-69.52518333,-69.54581667,43.48346667,43.46718333,"1/14/17","201684_166"
166,"Representative","201780","8-35 JUN","6/27/17 12:03","4216.565N","07024.084W","6/27/17 12:33","4215.789N","07022.491W",-70.37485,-70.4014,42.27608333,42.26315,"6/27/17","201780_166"
167,"Representative","201684","3-13 JAN","1/14/17 17:12","4322.588N","06940.018W","1/14/17 17:42","4321.470N","06941.113W",-69.68521667,-69.66696667,43.37646667,43.35783333,"1/14/17","201684_167"
167,"Representative","201780","8-34 JUN","6/27/17 13:26","4217.469N","07017.976W","6/27/17 13:57","4215.970N","07017.774W",-70.29623333,-70.2996,42.29115,42.26616667,"6/27/17","201780_167"
168,"Representative","201684","3-11 JAN","1/14/17 19:17","4316.023N","06933.964W","1/14/17 19:23","4315.990N","06934.344W",-69.5724,-69.56606667,43.26705,43.2665,"1/14/17","201684_168"
168,"Representative","201780","8-31 JUN","6/27/17 14:22","4214.284N","07018.796W","6/27/17 14:52","4212.763N","07019.000W",-70.31666667,-70.31326667,42.23806667,42.21271667,"6/27/17","201780_168"
169,"Representative","201780","11-49 JUN","6/27/17 16:06","4217.849N","07012.687W","6/27/17 16:30","4218.747N","07013.827W",-70.23045,-70.21145,42.29748333,42.31245,"6/27/17","201780_169"
170,"Representative","201780","11-43 JUN","6/27/17 17:35","4217.812N","07006.816W","6/27/17 18:05","4216.449N","07007.319W",-70.12198333,-70.1136,42.29686667,42.27415,"6/27/17","201780_170"
171,"Representative","201780","8-32 JUN","6/27/17 19:11","4211.485N","07004.976W","6/27/17 19:41","4211.108N","07003.111W",-70.05185,-70.08293333,42.19141667,42.18513333,"6/27/17","201780_171"
172,"Representative","201684","11-43 JAN","1/15/17 14:12","4313.062N","06959.328W","1/15/17 14:33","4312.184N","06959.212W",-69.98686667,-69.9888,43.2177,43.20306667,"1/15/17","201684_172"
172,"Representative","201780","11-47 JUN","6/27/17 22:21","4228.543N","06957.489W","6/27/17 22:51","4229.974N","06957.180W",-69.953,-69.95815,42.47571667,42.49956667,"6/27/17","201780_172"
173,"Representative","201684","11-47 JAN","1/15/17 15:07","4311.191N","06957.201W","1/15/17 15:37","4309.838N","06957.278W",-69.95463333,-69.95335,43.18651667,43.16396667,"1/15/17","201684_173"
173,"Representative","201780","11-50 JUN","6/28/17 9:29","4241.492N","06957.994W","6/28/17 9:59","4240.220N","06956.907W",-69.94845,-69.96656667,42.69153333,42.67033333,"6/28/17","201780_173"
174,"Representative","201684","11-45 JAN","1/15/17 17:32","4309.327N","07009.392W","1/15/17 17:55","4308.256N","07009.967W",-70.16611667,-70.15653333,43.15545,43.1376,"1/15/17","201684_174"
174,"Representative","201780","11-41 JUN","6/28/17 11:12","4237.992N","07003.080W","6/28/17 11:42","4237.514N","07004.787W",-70.07978333,-70.05133333,42.6332,42.62523333,"6/28/17","201780_174"
175,"Representative","201684","11-42 JAN","1/15/17 18:48","4304.319N","07012.068W","1/15/17 19:18","4302.998N","07012.690W",-70.2115,-70.20113333,43.07198333,43.04996667,"1/15/17","201684_175"
176,"Representative","201780","11-46 JUN","6/28/17 13:50","4232.321N","07012.973W","6/28/17 14:12","4231.221N","07013.115W",-70.21858333,-70.21621667,42.53868333,42.52035,"6/28/17","201780_176"
178,"Representative","201780","7-25 JUL","7/5/17 10:51","4208.063N","07033.987W","7/5/17 11:21","4206.556N","07033.900W",-70.565,-70.56645,42.13438333,42.10926667,"7/5/17","201780_178"
179,"Representative","201684","11-50 JAN","1/19/17 14:54","4222.338N","07005.711W","1/19/17 15:25","4220.886N","07006.069W",-70.10115,-70.09518333,42.3723,42.3481,"1/19/17","201684_179"
179,"Representative","201780","7-26 JUL","7/5/17 12:07","4202.377N","07034.634W","7/5/17 12:35","4203.637N","07034.078W",-70.56796667,-70.57723333,42.03961667,42.06061667,"7/5/17","201780_179"
180,"Representative","201684","11-46 JAN","1/19/17 16:46","4227.340N","07005.204W","1/19/17 17:16","4228.648N","07004.921W",-70.08201667,-70.08673333,42.45566667,42.47746667,"1/19/17","201684_180"
180,"Representative","201780","10-39 JUL","7/5/17 13:41","4158.767N","07028.675W","7/5/17 14:11","4157.567N","07028.025W",-70.46708333,-70.47791667,41.97945,41.95945,"7/5/17","201780_180"
181,"Representative","201684","9-38 JAN","1/19/17 19:16","4221.895N","06952.083W","1/19/17 19:46","4220.528N","06952.307W",-69.87178333,-69.86805,42.36491667,42.34213333,"1/19/17","201684_181"
181,"Representative","201780","10-38 JUL","7/5/17 14:56","4155.355N","07024.327W","7/5/17 15:19","4155.034N","07023.390W",-70.38983333,-70.40545,41.92258333,41.91723333,"7/5/17","201780_181"
182,"Representative","201684","9-37 JAN","1/20/17 12:39","4223.883N","06931.137W","1/20/17 13:09","4223.962N","06932.918W",-69.54863333,-69.51895,42.39805,42.39936667,"1/20/17","201684_182"
182,"Representative","201780","10-37 JUL","7/5/17 16:03","4156.080N","07018.984W","7/5/17 16:33","4155.172N","07017.676W",-70.2946,-70.3164,41.93466667,41.91953333,"7/5/17","201780_182"
183,"Representative","201684","9-36 JAN","1/20/17 13:57","4223.970N","06936.123W","1/20/17 14:27","4224.503N","06937.638W",-69.6273,-69.60205,42.3995,42.40838333,"1/20/17","201684_183"
183,"Representative","201780","8-34 JUL","7/5/17 17:54","4201.291N","07015.876W","7/5/17 18:24","4202.539N","07017.045W",-70.28408333,-70.2646,42.02151667,42.04231667,"7/5/17","201780_183"
184,"Representative","201684","6-23 JAN","1/20/17 16:25","4234.109N","06934.842W","1/20/17 16:55","4235.297N","06933.915W",-69.56525,-69.5807,42.56848333,42.58828333,"1/20/17","201684_184"
184,"Representative","201780","8-32 JUL","7/5/17 19:04","4201.542N","07021.663W","7/5/17 19:34","4201.898N","07023.512W",-70.39186667,-70.36105,42.0257,42.03163333,"7/5/17","201780_184"
185,"Representative","201684","6-26 JAN","1/20/17 18:15","4241.101N","06934.167W","1/20/17 18:45","4242.235N","06935.252W",-69.58753333,-69.56945,42.68501667,42.70391667,"1/20/17","201684_185"
185,"Representative","201780","8-33 JUL","7/5/17 20:07","4204.351N","07025.231W","7/5/17 20:37","4205.753N","07025.767W",-70.42945,-70.42051667,42.07251667,42.09588333,"7/5/17","201780_185"
186,"Representative","201684","6-25 JAN","1/20/17 19:44","4241.425N","06940.509W","1/20/17 20:15","4240.659N","06942.009W",-69.70015,-69.67515,42.69041667,42.67765,"1/20/17","201684_186"
186,"Representative","201780","8-31 JUL","7/5/17 21:50","4212.985N","07028.304W","7/5/17 22:20","4213.072N","07026.377W",-70.43961667,-70.47173333,42.21641667,42.21786667,"7/5/17","201780_186"
187,"Representative","201780","8-36 JUL","7/6/17 9:34","4205.985N","07002.306W","7/6/17 10:04","4206.917N","07003.788W",-70.06313333,-70.03843333,42.09975,42.11528333,"7/6/17","201780_187"
188,"Representative","201684","4-65 JAN ALT","1/29/17 12:48","4230.604N","07043.317W","1/29/17 13:08","4231.245N","07042.341W",-70.70568333,-70.72195,42.51006667,42.52075,"1/29/17","201684_188"
188,"Representative","201780","11-41 JUL","7/6/17 12:03","4219.760N","07010.625W","7/6/17 12:23","4220.384N","07011.641W",-70.19401667,-70.17708333,42.32933333,42.33973333,"7/6/17","201780_188"
189,"Representative","201684","5-21 JAN","1/29/17 14:52","4233.504N","07026.597W","1/29/17 15:22","4234.004N","07024.793W",-70.41321667,-70.44328333,42.5584,42.56673333,"1/29/17","201684_189"
189,"Representative","201780","8-30 JUL","7/6/17 13:49","4227.850N","07018.969W","7/6/17 14:19","4228.915N","07020.294W",-70.33823333,-70.31615,42.46416667,42.48191667,"7/6/17","201780_189"
190,"Representative","201684","5-20 JAN","1/29/17 16:36","4233.132N","07018.839W","1/29/17 17:06","4234.471N","07019.040W",-70.31733333,-70.31398333,42.5522,42.57451667,"1/29/17","201684_190"
190,"Representative","201780","8-35 JUL","7/6/17 15:17","4224.386N","07023.482W","7/6/17 15:47","4223.109N","07022.509W",-70.37515,-70.39136667,42.40643333,42.38515,"7/6/17","201780_190"
191,"Representative","201684","5-19 JAN","1/29/17 18:30","4240.965N","07018.081W","1/29/17 19:00","4241.934N","07019.244W",-70.32073333,-70.30135,42.68275,42.6989,"1/29/17","201684_191"
191,"Representative","201780","7-29 JUL","7/6/17 17:03","4220.340N","07031.391W","7/6/17 17:33","4218.905N","07031.554W",-70.5259,-70.52318333,42.339,42.31508333,"7/6/17","201780_191"
192,"Representative","201684","11-49 JAN","1/29/17 21:29","4249.600N","07009.219W","1/29/17 21:59","4248.397N","07008.149W",-70.13581667,-70.15365,42.82666667,42.80661667,"1/29/17","201684_192"
192,"Representative","201780","7-28 JUL","7/6/17 18:22","4219.503N","07035.216W","7/6/17 18:52","4220.472N","07036.674W",-70.61123333,-70.58693333,42.32505,42.3412,"7/6/17","201780_192"
193,"Representative","201684","3-8 JAN","1/30/17 12:18","4303.384N","06934.186W","1/30/17 12:42","4304.040N","06935.393W",-69.58988333,-69.56976667,43.0564,43.06733333,"1/30/17","201684_193"
194,"Representative","201684","3-12 JAN","1/30/17 14:26","4305.363N","06941.992W","1/30/17 14:56","4304.839N","06940.311W",-69.67185,-69.69986667,43.08938333,43.08065,"1/30/17","201684_194"
194,"Representative","201780","4-19 JUL","7/10/17 12:21","4237.644N","07031.425W","7/10/17 12:51","4236.278N","07032.093W",-70.53488333,-70.52375,42.6274,42.60463333,"7/10/17","201780_194"
195,"Representative","201684","3-14 JAN","1/30/17 16:21","4303.551N","06949.511W","1/30/17 16:51","4303.018N","06951.342W",-69.8557,-69.82518333,43.05918333,43.0503,"1/30/17","201684_195"
195,"Representative","201780","4-18 JUL","7/10/17 13:57","4241.984N","07032.478W","7/10/17 14:27","4243.331N","07033.217W",-70.55361667,-70.5413,42.69973333,42.72218333,"7/10/17","201780_195"
196,"Representative","201684","6-22 JAN","1/30/17 18:24","4254.277N","06944.848W","1/30/17 18:54","4252.881N","06944.249W",-69.73748333,-69.74746667,42.90461667,42.88135,"1/30/17","201684_196"
196,"Representative","201780","4-16 JUL","7/10/17 15:21","4245.480N","07036.450W","7/10/17 15:51","4246.456N","07037.944W",-70.6324,-70.6075,42.758,42.77426667,"7/10/17","201780_196"
197,"Representative","201684","6-24 JAN","1/30/17 19:39","4253.332N","06939.954W","1/30/17 20:09","4253.456N","06937.944W",-69.6324,-69.6659,42.88886667,42.89093333,"1/30/17","201684_197"
197,"Representative","201780","4-69 JUL ALT","7/10/17 17:01","4253.008N","07036.478W","7/10/17 17:31","4254.341N","07035.964W",-70.5994,-70.60796667,42.88346667,42.90568333,"7/10/17","201780_197"
198,"Representative","201684","6-27 JAN","1/30/17 21:08","4250.586N","06933.085W","1/30/17 21:39","4250.008N","06931.237W",-69.52061667,-69.55141667,42.8431,42.83346667,"1/30/17","201684_198"
198,"Representative","201780","2-2 JUL","7/10/17 19:35","4303.184N","07023.144W","7/10/17 20:04","4304.352N","07021.852W",-70.3642,-70.38573333,43.05306667,43.07253333,"7/10/17","201780_198"
199,"Representative","201684","11-48 JAN","1/31/17 12:38","4252.090N","07003.074W","1/31/17 13:08","4251.361N","07001.421W",-70.02368333,-70.05123333,42.86816667,42.85601667,"1/31/17","201684_199"
200,"Representative","201780","2-52 JUL ALT","7/11/17 9:59","4319.207N","07011.233W","7/11/17 10:29","4320.352N","07009.975W",-70.16625,-70.18721667,43.32011667,43.3392,"7/11/17","201780_200"
201,"Representative","201684","11-100 JAN ALT","1/31/17 16:54","4245.043N","07011.181W","1/31/17 17:24","4245.383N","07009.350W",-70.15583333,-70.18635,42.75071667,42.75638333,"1/31/17","201684_201"
201,"Representative","201780","2-55 JUL ALT","7/11/17 11:34","4317.677N","07006.384W","7/11/17 12:04","4318.996N","07005.764W",-70.09606667,-70.1064,43.29461667,43.3166,"7/11/17","201780_201"
202,"Representative","201780","2-6 JUL","7/11/17 13:58","4323.907N","07014.736W","7/11/17 14:18","4324.645N","07015.476W",-70.25793333,-70.2456,43.39845,43.41075,"7/11/17","201780_202"
203,"Representative","201780","2-4 JUL","7/11/17 15:40","4325.018N","07005.431W","7/11/17 16:05","4326.191N","07005.676W",-70.0946,-70.09051667,43.41696667,43.43651667,"7/11/17","201780_203"
204,"Representative","201780","2-3 JUL","7/11/17 16:47","4327.935N","07002.491W","7/11/17 17:17","4328.785N","07000.863W",-70.01438333,-70.04151667,43.46558333,43.47975,"7/11/17","201780_204"
205,"Representative","201780","3-7 JUL","7/11/17 18:01","4326.199N","06957.743W","7/11/17 18:31","4324.811N","06957.307W",-69.95511667,-69.96238333,43.43665,43.41351667,"7/11/17","201780_205"
206,"Representative","201780","3-11 JUL","7/11/17 19:39","4320.353N","06957.964W","7/11/17 20:09","4321.709N","06957.870W",-69.9645,-69.96606667,43.33921667,43.36181667,"7/11/17","201780_206"
207,"Representative","201780","3-15 JUL","7/11/17 21:33","4326.645N","06951.097W","7/11/17 22:03","4327.903N","06950.024W",-69.83373333,-69.85161667,43.44408333,43.46505,"7/11/17","201780_207"
208,"Representative","201780","3-14 JUL","7/11/17 22:56","4328.463N","06943.832W","7/11/17 23:26","4329.282N","06942.143W",-69.70238333,-69.73053333,43.47438333,43.48803333,"7/11/17","201780_208"
209,"Representative","201780","3-13 JUL","7/12/17 9:28","4320.660N","06944.334W","7/12/17 9:58","4320.824N","06942.359W",-69.70598333,-69.7389,43.34433333,43.34706667,"7/12/17","201780_209"
210,"Representative","201780","3-9 JUL","7/12/17 10:47","4319.740N","06938.626W","7/12/17 11:17","4319.000N","06937.002W",-69.6167,-69.64376667,43.329,43.31666667,"7/12/17","201780_210"
211,"Representative","201780","3-8 JUL","7/12/17 13:27","4310.270N","06945.456W","7/12/17 13:47","4309.521N","06946.237W",-69.77061667,-69.7576,43.17116667,43.15868333,"7/12/17","201780_211"
212,"Representative","201780","3-10 JUL","7/12/17 14:49","4304.494N","06950.261W","7/12/17 15:09","4303.723N","06951.040W",-69.85066667,-69.83768333,43.0749,43.06205,"7/12/17","201780_212"
214,"Representative","201780","5-21 JUL","7/18/17 12:40","4239.248N","07027.234W","7/18/17 13:09","4239.998N","07025.492W",-70.42486667,-70.4539,42.65413333,42.66663333,"7/18/17","201780_214"
